FlightNum,UniqueCarrier (Airline),Origin,Dest,Distance
2636,OO,BOI,PIT,1849
2637,UA,ORD,HNL,4243
2638,UA,HNL,ORD,4243
2639,UA,ORD,CLT,599
2640,UA,KOA,ORD,4213
2641,UA,OGG,KOA,84
2642,UA,ORD,OGG,4184
2643,UA,SFO,JFK,2586
2644,UA,JFK,SFO,2586
2645,UA,SFO,SAN,447
2646,UA,ORD,JAC,1162
2647,UA,LAX,JFK,2475
2648,UA,JFK,LAX,2475
2649,UA,DEN,BUR,850
2650,UA,DSM,DEN,589
2651,UA,ICT,DEN,419
2652,UA,BWI,DEN,1491
2653,UA,DEN,SFO,967
2654,UA,SFO,OGG,2338
2655,UA,OGG,SFO,2338
2656,UA,MCO,SFO,2445
2657,UA,SEA,ORD,1721
2658,UA,SFO,LIH,2447
2659,UA,DEN,ATL,1199
2660,UA,HNL,DEN,3365
2661,UA,CLT,DEN,1337
2662,UA,DEN,HNL,3365
2663,UA,LAX,IAD,2288
2664,UA,OGG,LAX,2486
2665,UA,LAX,OGG,2486
2666,UA,LAX,DEN,862
2667,UA,IAD,LAX,2288
2668,UA,ORD,PIT,412
2669,UA,DEN,IAH,861
2670,UA,DEN,SJC,948
2671,UA,KOA,SFO,2367
2672,UA,SFO,EWR,2565
2673,UA,LAX,KOA,2504
2674,UA,SFO,ORD,1846
2675,UA,SEA,SFO,679
2676,UA,SFO,KOA,2367
2677,UA,KOA,LAX,2504
2678,UA,ORD,DFW,802
2679,UA,DEN,SAT,794
2680,UA,LIH,SFO,2447
2681,UA,SFO,SEA,679
2682,UA,MSP,DEN,680
2683,UA,SNA,SFO,372
2684,UA,LAX,MCO,2217
2685,UA,LIH,LAX,2615
2686,UA,LAX,LIH,2615
2687,UA,LAX,ORD,1745
2688,UA,OGG,DEN,3303
2689,UA,DEN,OGG,3303
2690,UA,HNL,SFO,2398
2691,UA,SFO,SNA,372
2692,UA,SAN,SFO,447
2693,UA,SFO,HNL,2398
2694,UA,SFO,IAD,2419
2695,UA,PDX,SFO,550
2696,UA,DEN,AUS,775
2697,UA,DEN,LAX,862
2698,UA,LAX,HNL,2556
2699,UA,HNL,LAX,2556
2700,UA,MDT,ORD,594
2701,UA,ORD,DEN,888
2702,UA,EWR,SFO,2565
2703,UA,EWR,LAX,2454
2704,UA,LAX,EWR,2454
2705,UA,DEN,SAN,853
2706,UA,PHL,DEN,1557
2707,UA,SJC,DEN,948
2708,UA,ORD,LAX,1745
2709,UA,DEN,SEA,1024
2710,UA,OMA,DEN,472
2711,UA,DEN,BOS,1754
2712,UA,ORD,ALB,723
2713,UA,ORD,GRR,137
2714,UA,CLE,ORD,316
2715,UA,DEN,HDN,142
2716,UA,MCI,DEN,533
2717,UA,LGA,ORD,733
2718,UA,OAK,IAD,2408
2719,UA,IAD,ORD,589
2720,UA,JAX,ORD,865
2721,UA,ORD,SEA,1721
2722,UA,LAX,SFO,337
2723,UA,ORD,MSP,334
2724,UA,SMF,ORD,1781
2725,UA,SFO,LAX,337
2726,UA,OAK,ORD,1835
2727,UA,ORD,JAX,865
2728,UA,BDL,ORD,783
2729,UA,SEA,LAX,954
2730,UA,STL,DEN,770
2731,UA,BUF,ORD,473
2732,UA,FSD,DEN,483
2733,UA,ORD,PHL,678
2734,UA,GRR,ORD,137
2735,UA,ATL,ORD,606
2736,UA,DAY,ORD,240
2737,UA,DEN,GUC,152
2738,UA,RIC,ORD,642
2739,UA,ORD,SFO,1846
2740,UA,IAH,ORD,925
2741,UA,ORD,DAY,240
2742,UA,MSP,ORD,334
2743,UA,ATL,SFO,2139
2744,UA,DEN,BWI,1491
2745,UA,ORD,RDU,647
2746,UA,BOS,DEN,1754
2747,UA,BIL,DEN,455
2748,UA,DTW,ORD,235
2749,UA,ORD,IAH,925
2750,UA,DEN,IAD,1452
2751,UA,ORD,DTW,235
2752,UA,SAN,ORD,1723
2753,UA,DEN,SNA,846
2754,UA,BOI,DEN,649
2755,UA,DEN,OMA,472
2756,UA,DEN,TUL,541
2757,UA,ORD,OAK,1835
2758,UA,LAX,BOS,2611
2759,UA,BOS,LAX,2611
2760,UA,ICT,ORD,588
2761,UA,CMH,ORD,296
2762,UA,SFO,BOS,2704
2763,UA,BOS,SFO,2704
2764,UA,ORD,RIC,642
2765,UA,DEN,PIT,1290
2766,UA,ORD,ATL,606
2767,UA,SFO,PHL,2521
2768,UA,PHL,SFO,2521
2769,UA,IAD,SFO,2419
2770,UA,SEA,DEN,1024
2771,UA,CVG,ORD,264
2772,UA,LAX,PHL,2401
2773,UA,PHL,LAX,2401
2774,UA,IAD,SEA,2306
2775,UA,BWI,ORD,622
2776,UA,ORD,BOS,867
2777,UA,PHL,ORD,678
2778,UA,BOS,IAD,413
2779,UA,PDX,IAD,2327
2780,UA,DEN,CMH,1155
2781,UA,SEA,IAD,2306
2782,UA,PDX,DEN,992
2783,UA,IAD,PDX,2327
2784,UA,DEN,BOI,649
2785,UA,MSY,IAD,954
2786,UA,IAD,BDL,326
2787,UA,SMF,IAD,2358
2788,UA,IAD,SAN,2253
2789,UA,DEN,DSM,589
2790,UA,ALB,ORD,723
2791,UA,LAX,PDX,834
2792,UA,SAN,IAD,2253
2793,UA,RDU,ORD,647
2794,UA,IAD,RDU,224
2795,UA,SJC,IAD,2400
2796,UA,IAD,SJC,2400
2797,UA,RDU,IAD,224
2798,UA,ORD,PVD,849
2799,UA,DEN,ORD,888
2800,UA,EGE,DEN,121
2801,UA,LAX,SEA,954
2802,UA,ORD,BUF,473
2803,UA,DEN,BIL,455
2804,UA,IAH,DEN,861
2805,UA,DEN,DFW,641
2806,UA,SLC,DEN,391
2807,UA,ORD,ROC,528
2808,UA,DEN,STL,770
2809,UA,SNA,DEN,846
2810,UA,BOS,ORD,867
2811,UA,MSY,ORD,837
2812,UA,SAT,SFO,1482
2813,UA,DEN,PHL,1557
2814,UA,JAC,DEN,406
2815,UA,ORD,SLC,1249
2816,UA,ORD,IAD,589
2817,UA,ORD,MCI,403
2818,UA,ORD,EWR,719
2819,UA,PIT,DEN,1290
2820,UA,MCO,LAX,2217
2821,UA,SFO,SAT,1482
2822,UA,EWR,ORD,719
2823,UA,BWI,LAX,2329
2824,UA,BUR,SFO,326
2825,UA,PDX,LAX,834
2826,UA,LAX,BWI,2329
2827,UA,SFO,ATL,2139
2828,UA,PVD,ORD,849
2829,UA,IAD,OAK,2408
2830,UA,DEN,MCI,533
2831,UA,IAD,SMF,2358
2832,UA,SFO,MCO,2445
2833,UA,SFO,BWI,2457
2834,UA,BWI,SFO,2457
2835,UA,GUC,DEN,152
2836,UA,SFO,BUR,326
2837,UA,IAD,DEN,1452
2838,UA,ABQ,DEN,349
2839,UA,IND,DEN,977
2840,UA,CMH,DEN,1155
2841,UA,DEN,SLC,391
2842,UA,LAX,SMF,373
2843,UA,LGA,DEN,1619
2844,UA,DFW,DEN,641
2845,UA,SFO,DEN,967
2846,UA,ROC,ORD,528
2847,UA,ORD,PDX,1739
2848,UA,MHT,ORD,843
2849,UA,SAT,DEN,794
2850,UA,OAK,DEN,957
2851,UA,SLC,ORD,1249
2852,UA,MCI,ORD,403
2853,UA,ORD,CMH,296
2854,UA,DEN,EGE,121
2855,UA,ORD,BWI,622
2856,UA,ORD,OMA,416
2857,UA,SFO,PDX,550
2858,UA,CLT,ORD,599
2859,UA,ORD,SAN,1723
2860,UA,DEN,PDX,992
2861,UA,ORD,SJC,1829
2862,UA,GEG,ORD,1498
2863,UA,ORD,CVG,264
2864,UA,ORD,DSM,299
2865,UA,ORD,GSO,590
2866,UA,DEN,LGA,1619
2867,UA,LAX,MSY,1671
2868,UA,ORD,MSY,837
2869,UA,DEN,JAC,406
2870,UA,DTW,DEN,1123
2871,UA,SAN,DEN,853
2872,UA,DEN,MSP,680
2873,UA,ORD,SNA,1726
2874,UA,DEN,FSD,483
2875,UA,ATL,DEN,1199
2876,UA,JAC,ORD,1162
2877,UA,AUS,DEN,775
2878,UA,SFO,AUS,1504
2879,UA,DEN,SMF,910
2880,UA,DFW,ORD,802
2881,UA,IAH,SFO,1635
2882,UA,SFO,IAH,1635
2883,UA,DSM,ORD,299
2884,UA,ORD,SMF,1781
2885,UA,DEN,OAK,957
2886,UA,HDN,DEN,142
2887,UA,DEN,ICT,419
2888,UA,ORD,MDT,594
2889,UA,ORD,BDL,783
2890,UA,PSP,DEN,776
2891,UA,DEN,CLT,1337
2892,UA,DEN,OKC,495
2893,UA,DEN,EWR,1605
2894,UA,DEN,IND,977
2895,UA,IAD,BOS,413
2896,UA,DEN,ABQ,349
2897,UA,PIT,ORD,412
2898,UA,GEG,DEN,836
2899,UA,SNA,ORD,1726
2900,UA,ORD,CLE,316
2901,UA,SMF,DEN,910
2902,UA,SFO,DFW,1464
2903,UA,PDX,ORD,1739
2904,UA,MSY,LAX,1671
2905,UA,IAD,MSY,954
2906,UA,DEN,DCA,1476
2907,UA,ORD,BTV,763
2908,UA,BDL,IAD,326
2909,UA,ORD,IND,177
2910,UA,DEN,PSP,776
2911,UA,TUL,DEN,541
2912,UA,OKC,DEN,495
2913,UA,OMA,ORD,416
2914,UA,SJC,ORD,1829
2915,UA,ORD,GEG,1498
2916,UA,SFO,SLC,599
2917,UA,EWR,DEN,1605
2918,UA,DFW,SFO,1464
2919,UA,BTV,ORD,763
2920,UA,RDU,DEN,1436
2921,UA,DEN,DTW,1123
2922,UA,RNO,SFO,192
2923,UA,ORD,LGA,733
2924,UA,GSO,ORD,590
2925,UA,ORD,DCA,612
2926,UA,DCA,ORD,612
2927,UA,ORD,STL,258
2928,UA,AUS,SFO,1504
2929,UA,ORD,MHT,843
2930,UA,DCA,DEN,1476
2931,UA,SFO,RNO,192
2932,UA,ORD,ICT,588
2933,UA,SMF,LAX,373
2934,UA,DEN,TUS,639
2935,UA,DEN,GEG,836
2936,UA,ABQ,IAD,1628
2937,UA,IAD,ABQ,1628
2938,UA,DEN,RDU,1436
2939,UA,IAD,LGA,229
2940,UA,LGA,IAD,229
2941,UA,PHX,IAD,1956
2942,UA,IAD,PHX,1956
2943,UA,IAD,STT,1605
2944,UA,SJU,IAD,1571
2945,UA,STT,SJU,68
2946,UA,LAX,JAC,784
2947,UA,JAC,LAX,784
2948,UA,MCO,ORD,1005
2949,UA,ORD,MCO,1005
2950,UA,ORD,FLL,1182
2951,UA,LIH,DEN,3414
2952,UA,FLL,ORD,1182
2953,UA,MTJ,DEN,197
2954,UA,DEN,MTJ,197
2955,UA,SEA,HNL,2677
2956,UA,KOA,DEN,3329
2957,UA,DEN,KOA,3329
2958,UA,SAN,HNL,2614
2959,UA,HNL,SAN,2614
2960,UA,SJU,ORD,2072
2961,UA,ORD,STT,2116
2962,UA,IAD,MIA,921
2963,UA,MIA,IAD,921
2964,UA,PBI,ORD,1144
2965,UA,ORD,PBI,1144
2966,UA,TUS,DEN,639
2967,UA,BOI,ORD,1437
2968,UA,ORD,BOI,1437
2969,UA,TPA,ORD,1012
2970,UA,SLC,SFO,599
2971,UA,ORD,TPA,1012
2972,UA,BUR,DEN,850
2973,UA,PHX,ORD,1440
2974,UA,RNO,DEN,804
2975,UA,ORD,SAT,1041
2976,UA,LAS,SFO,414
2977,UA,ONT,DEN,819
2978,UA,DEN,PHX,602
2979,UA,DEN,MCO,1545
2980,UA,DEN,FLL,1703
2981,UA,LAS,DEN,629
2982,UA,DEN,ONT,819
2983,UA,TPA,DEN,1506
2984,UA,PHX,SFO,651
2985,UA,DEN,MIA,1709
2986,UA,PHX,DEN,602
2987,UA,DEN,TPA,1506
2988,UA,MSY,DEN,1062
2989,UA,MCO,DEN,1545
2990,UA,DEN,MSY,1062
2991,UA,IAD,MCO,758
2992,UA,LAS,IAD,2066
2993,UA,IAD,FLL,901
2994,UA,MIA,DEN,1709
2995,UA,DEN,LAS,629
2996,UA,LAS,ORD,1515
2997,UA,ORD,LAS,1515
2998,UA,DEN,RNO,804
2999,UA,SFO,LAS,414
3000,UA,FLL,DEN,1703
3001,UA,IAD,LAS,2066
3002,UA,MCO,IAD,758
3003,UA,ORD,PHX,1440
3004,UA,LAX,LAS,236
3005,UA,LAS,LAX,236
3006,UA,SFO,PHX,651
3007,UA,IAD,TPA,810
3008,UA,FLL,IAD,901
3009,UA,TPA,IAD,810
3010,UA,IAD,SJU,1571
3011,UA,ORD,SJU,2072
3012,US,ALB,CLT,646
3013,US,ANC,PHX,2551
3014,US,ATL,CLT,227
3015,US,ATL,LAS,1747
3016,US,ATL,PHL,665
3017,US,ATL,PHX,1587
3018,US,BNA,CLT,329
3019,US,BOS,CLT,728
3020,US,BOS,LAS,2381
3021,US,BOS,PHL,280
3022,US,BUF,CLT,546
3023,US,BUF,DCA,296
3024,US,BWI,CLT,361
3025,US,BWI,PHX,1999
3026,US,CLT,ABE,481
3027,US,CLT,ALB,646
3028,US,CLT,BDL,644
3029,US,CLT,BNA,329
3030,US,CLT,BOS,728
3031,US,CLT,BUF,546
3032,US,CLT,BWI,361
3033,US,CLT,DCA,331
3034,US,CLT,DEN,1337
3035,US,CLT,DFW,936
3036,US,CLT,DTW,500
3037,US,CLT,EWR,529
3038,US,CLT,FLL,631
3039,US,CLT,IAD,321
3040,US,CLT,IAH,913
3041,US,CLT,ILM,185
3042,US,CLT,IND,428
3043,US,CLT,JAX,329
3044,US,CLT,LAS,1916
3045,US,CLT,LAX,2125
3046,US,CLT,LGA,544
3047,US,CLT,MCI,809
3048,US,CLT,MCO,468
3049,US,CLT,MDT,413
3050,US,CLT,MHT,737
3051,US,CLT,MIA,650
3052,US,CLT,MSP,930
3053,US,CLT,MSY,651
3054,US,CLT,ORD,599
3055,US,CLT,ORF,290
3056,US,CLT,PBI,590
3057,US,CLT,PHL,448
3058,US,CLT,PHX,1774
3059,US,CLT,PIT,366
3060,US,CLT,RDU,130
3061,US,CLT,RIC,256
3062,US,CLT,ROC,573
3063,US,CLT,RSW,600
3064,US,CLT,SAN,2077
3065,US,CLT,SAV,213
3066,US,CLT,SEA,2279
3067,US,CLT,SFO,2296
3068,US,CLT,SJU,1474
3069,US,CLT,STT,1520
3070,US,CLT,SYR,603
3071,US,CLT,TPA,508
3072,US,CMH,PHX,1671
3073,US,DCA,BDL,313
3074,US,DCA,BUF,296
3075,US,DCA,CLT,331
3076,US,DCA,FLL,899
3077,US,DCA,LAS,2089
3078,US,DCA,LGA,214
3079,US,DCA,MCO,759
3080,US,DCA,PBI,857
3081,US,DCA,PHX,1979
3082,US,DCA,SYR,298
3083,US,DCA,TPA,814
3084,US,DEN,CLT,1337
3085,US,DEN,PHX,602
3086,US,DFW,CLT,936
3087,US,DFW,PHL,1302
3088,US,DFW,PHX,868
3089,US,DTW,CLT,500
3090,US,DTW,PHX,1671
3091,US,EWR,CLT,529
3092,US,EWR,LAS,2227
3093,US,FLL,DCA,899
3094,US,FLL,PHL,992
3095,US,GEG,PHX,1020
3096,US,HNL,PHX,2917
3097,US,IAH,CLT,913
3098,US,IAH,PHX,1009
3099,US,IND,CLT,428
3100,US,JAX,DCA,634
3101,US,JFK,LAS,2248
3102,US,JFK,PHX,2153
3103,US,KOA,PHX,2860
3104,US,LAS,ATL,1747
3105,US,LAS,BOS,2381
3106,US,LAS,CLT,1916
3107,US,LAS,CMH,1772
3108,US,LAS,EWR,2227
3109,US,LAS,FLL,2174
3110,US,LAS,JFK,2248
3111,US,LAS,LAX,236
3112,US,LAS,MCO,2039
3113,US,LAS,MSP,1300
3114,US,LAS,OAK,407
3115,US,LAS,ONT,197
3116,US,LAS,ORD,1515
3117,US,LAS,PDX,762
3118,US,LAS,PHL,2176
3119,US,LAS,PHX,256
3120,US,LAS,PIT,1910
3121,US,LAS,RNO,345
3122,US,LAS,SAN,258
3123,US,LAS,SEA,866
3124,US,LAS,SFO,414
3125,US,LAS,SMF,397
3126,US,LAS,SNA,226
3127,US,LAS,TPA,1984
3128,US,LAX,CLT,2125
3129,US,LAX,LAS,236
3130,US,LAX,PIT,2136
3131,US,LGA,CLT,544
3132,US,LGA,PIT,335
3133,US,MCI,CLT,809
3134,US,MCI,PHX,1044
3135,US,MCO,CLT,468
3136,US,MCO,DCA,759
3137,US,MCO,LAS,2039
3138,US,MCO,PHL,861
3139,US,MCO,PIT,834
3140,US,MHT,CLT,737
3141,US,MIA,CLT,650
3142,US,MSP,CLT,930
3143,US,MSP,PHX,1276
3144,US,MSY,CLT,651
3145,US,MSY,PHL,1088
3146,US,OAK,PHX,646
3147,US,OGG,PHX,2845
3148,US,ONT,LAS,197
3149,US,ONT,PHX,325
3150,US,ORD,CLT,599
3151,US,ORD,LAS,1515
3152,US,ORD,PHL,678
3153,US,ORD,PHX,1440
3154,US,PBI,CLT,590
3155,US,PBI,DCA,857
3156,US,PBI,LAS,2158
3157,US,PBI,PHL,951
3158,US,PBI,PIT,952
3159,US,PDX,PHX,1009
3160,US,PHL,ATL,665
3161,US,PHL,BOS,280
3162,US,PHL,BWI,90
3163,US,PHL,CLT,448
3164,US,PHL,DEN,1557
3165,US,PHL,DFW,1302
3166,US,PHL,FLL,992
3167,US,PHL,JAX,742
3168,US,PHL,LAS,2176
3169,US,PHL,LAX,2401
3170,US,PHL,MCO,861
3171,US,PHL,MHT,290
3172,US,PHL,ORD,678
3173,US,PHL,PHX,2075
3174,US,PHL,RDU,336
3175,US,PHL,RIC,198
3176,US,PHL,RSW,992
3177,US,PHL,SEA,2378
3178,US,PHL,SFO,2521
3179,US,PHL,SJU,1576
3180,US,PHL,SYR,228
3181,US,PHL,TPA,920
3182,US,PHX,ABQ,328
3183,US,PHX,ANC,2551
3184,US,PHX,ATL,1587
3185,US,PHX,BOS,2300
3186,US,PHX,BUR,369
3187,US,PHX,BWI,1999
3188,US,PHX,CLE,1737
3189,US,PHX,CLT,1774
3190,US,PHX,CMH,1671
3191,US,PHX,DCA,1979
3192,US,PHX,DEN,602
3193,US,PHX,DFW,868
3194,US,PHX,DTW,1671
3195,US,PHX,FLL,1972
3196,US,PHX,GEG,1020
3197,US,PHX,HNL,2917
3198,US,PHX,IND,1489
3199,US,PHX,KOA,2860
3200,US,PHX,LAS,256
3201,US,PHX,LAX,370
3202,US,PHX,MCI,1044
3203,US,PHX,MSP,1276
3204,US,PHX,OAK,646
3205,US,PHX,ONT,325
3206,US,PHX,ORD,1440
3207,US,PHX,PDX,1009
3208,US,PHX,PHL,2075
3209,US,PHX,PIT,1813
3210,US,PHX,RDU,1891
3211,US,PHX,SAN,304
3212,US,PHX,SEA,1107
3213,US,PHX,SFO,651
3214,US,PHX,SJC,621
3215,US,PHX,SLC,507
3216,US,PHX,SMF,647
3217,US,PHX,SNA,338
3218,US,PHX,STL,1262
3219,US,PHX,TPA,1788
3220,US,PIT,CLT,366
3221,US,PIT,LAS,1910
3222,US,PIT,MCO,834
3223,US,RDU,PHL,336
3224,US,RDU,PHX,1891
3225,US,RIC,CLT,256
3226,US,RIC,PHL,198
3227,US,RNO,LAS,345
3228,US,RSW,CLT,600
3229,US,SAN,CLT,2077
3230,US,SAN,PHX,304
3231,US,SEA,CLT,2279
3232,US,SEA,PHX,1107
3233,US,SFO,CLT,2296
3234,US,SJC,LAS,386
3235,US,SJC,PHX,621
3236,US,SJU,CLT,1474
3237,US,SJU,PHL,1576
3238,US,SLC,PHX,507
3239,US,SMF,PHX,647
3240,US,STL,PHX,1262
3241,US,STT,CLT,1520
3242,US,SYR,CLT,603
3243,US,TPA,CLT,508
3244,US,TPA,DCA,814
3245,US,TPA,LAS,1984
3246,US,TPA,PHL,920
3247,US,ANC,LAS,2304
3248,US,BDL,CLT,644
3249,US,BDL,DCA,313
3250,US,BOS,DCA,399
3251,US,BOS,LGA,185
3252,US,BOS,PHX,2300
3253,US,BOS,PIT,496
3254,US,BOS,SJU,1674
3255,US,BUF,PHL,279
3256,US,BWI,LAS,2106
3257,US,CHS,CLT,168
3258,US,CLE,PHX,1737
3259,US,CLT,ATL,227
3260,US,CLT,CHS,168
3261,US,CLT,MYR,156
3262,US,CLT,PVD,683
3263,US,CMH,LAS,1772
3264,US,DCA,BOS,399
3265,US,DCA,JAX,634
3266,US,DEN,PHL,1557
3267,US,DEN,PIT,1290
3268,US,DFW,LAS,1055
3269,US,DTW,LAS,1750
3270,US,ELP,PHX,347
3271,US,EWR,PHX,2133
3272,US,FLL,CLT,631
3273,US,FLL,LAS,2174
3274,US,FLL,PHX,1972
3275,US,FLL,PIT,994
3276,US,IAD,CLT,321
3277,US,IND,PHX,1489
3278,US,JAX,CLT,329
3279,US,JAX,PHL,742
3280,US,LAS,ANC,2304
3281,US,LAS,DFW,1055
3282,US,LAS,DTW,1750
3283,US,LAS,PBI,2158
3284,US,LAS,SJC,386
3285,US,LAX,PHX,370
3286,US,LIH,PHX,2979
3287,US,MIA,PHL,1013
3288,US,MKE,PHX,1460
3289,US,MYR,CLT,156
3290,US,OMA,PHX,1037
3291,US,ORF,CLT,290
3292,US,PDX,LAS,762
3293,US,PHL,BDL,196
3294,US,PHL,BUF,279
3295,US,PHL,DCA,119
3296,US,PHL,IND,587
3297,US,PHL,MIA,1013
3298,US,PHL,PIT,267
3299,US,PHL,PVD,238
3300,US,PHL,SAN,2369
3301,US,PHL,STT,1605
3302,US,PHX,ELP,347
3303,US,PHX,EWR,2133
3304,US,PHX,IAD,1956
3305,US,PHX,IAH,1009
3306,US,PHX,JFK,2153
3307,US,PHX,LIH,2979
3308,US,PHX,MCO,1848
3309,US,PHX,OGG,2845
3310,US,PHX,RNO,601
3311,US,PIT,DEN,1290
3312,US,PIT,LAX,2136
3313,US,PIT,PHL,267
3314,US,PIT,PHX,1813
3315,US,PIT,RSW,966
3316,US,PIT,SFO,2254
3317,US,PVD,CLT,683
3318,US,RDU,CLT,130
3319,US,RSW,DCA,892
3320,US,RSW,PHL,992
3321,US,SAN,PHL,2369
3322,US,SAV,CLT,213
3323,US,SFO,PHX,651
3324,US,SFO,PIT,2254
3325,US,SJU,BOS,1674
3326,US,SMF,LAS,397
3327,US,SNA,LAS,226
3328,US,TPA,PHX,1788
3329,US,ALB,DCA,318
3330,US,BWI,PHL,90
3331,US,DCA,PVD,357
3332,US,IAD,PHX,1956
3333,US,LAS,BWI,2106
3334,US,LAS,DCA,2089
3335,US,LGA,DCA,214
3336,US,MHT,DCA,407
3337,US,MHT,PHL,290
3338,US,MSP,LAS,1300
3339,US,PHL,DTW,453
3340,US,PHL,MSY,1088
3341,US,PHL,PBI,951
3342,US,PHL,PDX,2406
3343,US,PHX,AUS,872
3344,US,PHX,BOI,735
3345,US,PHX,TUS,110
3346,US,PIT,TPA,873
3347,US,RNO,PHX,601
3348,US,ROC,CLT,573
3349,US,SAN,LAS,258
3350,US,SFO,LAS,414
3351,US,SFO,PHL,2521
3352,US,SNA,PHX,338
3353,US,STT,PHL,1605
3354,US,BOI,PHX,735
3355,US,BUR,PHX,369
3356,US,DCA,ALB,318
3357,US,FAT,LAS,258
3358,US,LAS,FAT,258
3359,US,LAS,MIA,2175
3360,US,LAX,PHL,2401
3361,US,MCO,PHX,1848
3362,US,PHX,OMA,1037
3363,US,RSW,PIT,966
3364,US,ABQ,PHX,328
3365,US,ALB,PHL,212
3366,US,AUS,PHX,872
3367,US,BDL,PHX,2213
3368,US,CLT,EGE,1455
3369,US,DCA,RSW,892
3370,US,EGE,CLT,1455
3371,US,LGA,BOS,185
3372,US,PHX,MKE,1460
3373,US,SEA,LAS,866
3374,US,SEA,PHL,2378
3375,US,STX,CLT,1562
3376,US,TUS,PHX,110
3377,US,CLT,CLE,430
3378,US,DCA,MHT,407
3379,US,DCA,MSY,969
3380,US,ILM,CLT,185
3381,US,PHX,SAT,843
3382,US,PIT,FLL,994
3383,US,MSY,DCA,969
3384,US,PVD,PHL,238
3385,US,TPA,PIT,873
3386,US,SYR,PHL,228
3387,US,BDL,PHL,196
3388,US,CLE,CLT,430
3389,US,PHL,ORF,211
3390,US,PIT,LGA,335
3391,US,PVD,DCA,357
3392,US,SLC,LAS,368
3393,US,DCA,PIT,205
3394,US,SYR,DCA,298
3395,US,PHL,ALB,212
3396,US,PHX,BDL,2213
3397,US,STL,CLT,575
3398,US,CLT,STL,575
3399,US,CLT,STX,1562
3400,US,MIA,PIT,1013
3401,US,OAK,LAS,407
3402,US,DTW,PHL,453
3403,US,PIT,BOS,496
3404,DL,BWI,ATL,576
3405,DL,ATL,MIA,595
3406,DL,PHL,ATL,665
3407,DL,LAS,SLC,368
3408,DL,SLC,BWI,1864
3409,DL,ATL,LAX,1946
3410,DL,LGA,RSW,1080
3411,DL,HSV,ATL,151
3412,DL,MLB,ATL,443
3413,DL,DEN,ATL,1199
3414,DL,CVG,TPA,773
3415,DL,ATL,RDU,356
3416,DL,BDL,ATL,859
3417,DL,ATL,JAX,270
3418,DL,PIT,ATL,526
3419,DL,ATL,ORD,606
3420,DL,SAT,ATL,874
3421,DL,SNA,SLC,588
3422,DL,AUS,ATL,813
3423,DL,JFK,ATL,760
3424,DL,ATL,PHL,665
3425,DL,ATL,CVG,373
3426,DL,ATL,ORF,516
3427,DL,ATL,EGE,1312
3428,DL,EWR,SLC,1968
3429,DL,SLC,SAN,626
3430,DL,LAX,BOS,2611
3431,DL,GEG,SLC,546
3432,DL,CVG,DCA,411
3433,DL,PDX,SLC,630
3434,DL,RSW,ATL,515
3435,DL,ATL,BWI,576
3436,DL,SLC,SNA,588
3437,DL,MEM,ATL,332
3438,DL,BWI,SLC,1864
3439,DL,LAS,ATL,1747
3440,DL,HNL,SLC,2994
3441,DL,TPA,JFK,1005
3442,DL,ATL,TYS,152
3443,DL,TPA,BOS,1185
3444,DL,BOS,TPA,1185
3445,DL,PBI,LGA,1035
3446,DL,BOS,LGA,185
3447,DL,LGA,BOS,185
3448,DL,LGA,DCA,214
3449,DL,DCA,LGA,214
3450,DL,ATL,TPA,406
3451,DL,ATL,JFK,760
3452,DL,ATL,PHX,1587
3453,DL,MCO,ATL,403
3454,DL,JFK,LAX,2475
3455,DL,ATL,DEN,1199
3456,DL,ATL,SFO,2139
3457,DL,LAX,ATL,1946
3458,DL,ATL,LAS,1747
3459,DL,FLL,JFK,1069
3460,DL,ATL,SAT,874
3461,DL,SLC,LAX,590
3462,DL,CVG,ATL,373
3463,DL,LAX,JFK,2475
3464,DL,JFK,LAS,2248
3465,DL,LAS,JFK,2248
3466,DL,ATL,DCA,547
3467,DL,DCA,ATL,547
3468,DL,ATL,DFW,732
3469,DL,ATL,SJU,1547
3470,DL,ATL,STT,1599
3471,DL,ATL,LGA,761
3472,DL,LGA,ATL,761
3473,DL,ATL,SEA,2182
3474,DL,ATL,FLL,581
3475,DL,ATL,SLC,1589
3476,DL,ATL,BUF,712
3477,DL,PHL,SLC,1926
3478,DL,ATL,SRQ,445
3479,DL,BNA,ATL,214
3480,DL,ATL,IAD,533
3481,DL,ATL,BOS,946
3482,DL,ATL,SAV,215
3483,DL,SEA,ATL,2182
3484,DL,CVG,LAS,1678
3485,DL,SAN,CVG,1865
3486,DL,ANC,SLC,2125
3487,DL,ATL,SDF,321
3488,DL,ATL,ELP,1282
3489,DL,LAX,SLC,590
3490,DL,DFW,ATL,732
3491,DL,CVG,LGA,585
3492,DL,BOS,CVG,752
3493,DL,JFK,SJU,1597
3494,DL,STL,ATL,483
3495,DL,BOS,FLL,1237
3496,DL,LGA,CVG,585
3497,DL,ATL,MCO,403
3498,DL,ATL,MCI,692
3499,DL,ATL,EWR,745
3500,DL,ATL,RSW,515
3501,DL,MIA,ATL,595
3502,DL,ATL,OAK,2130
3503,DL,FLL,BOS,1237
3504,DL,ATL,DAY,432
3505,DL,ATL,BDL,859
3506,DL,ATL,LIT,453
3507,DL,TPA,SLC,1887
3508,DL,ATL,RIC,481
3509,DL,ORD,ATL,606
3510,DL,ATL,STL,483
